id	title	description	link	image_link	additional_image_link	availability	rich_text_description	price	sale_price	brand	condition	color	gender	material	size	item_group_id	identifier_exists	quantity_to_sell_on_facebook	product_type
balcao-para-pia-de-120m-3-gavetas-100-mdf-florenca-canaryoffwhite	Balcão para Pia de 1,20m 3 Gavetas 100% MDF Florença	Balcão para pia Florença, 3 gavetas, corrediças telescópicas, puxador invisível, em mdf<br>‼️pia não inclusa‼️<br>Peso: 35.650 kg<br>Largura: 120 cm<br>Altura: 87 cm<br>Profunidade: 50 cm	https://moveismorante.com.br/produto/balcao-para-pia-de-120m-3-gavetas-100-mdf-florenca?var=60acf3d8-ceed-4492-bdce-851eade237cc	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786332373355-1786332373355.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786332378241-1786332378241.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786332381974-1786332381974.jpg	in stock	Balcão para pia Florença, 3 gavetas, corrediças telescópicas, puxador invisível, em mdf<br>‼️pia não inclusa‼️<br>Peso: 35.650 kg<br>Largura: 120 cm<br>Altura: 87 cm<br>Profunidade: 50 cm	599.00 BRL		Móveis Morante	new	Canary/Off White	unisex				no	999	Furniture
65623d4c-0583-4f46-a2e2-03436c4a0d62	Cama Casal Carioca Paula Sem Colchao	Cama Casal Paula em MDP Carioca Móveis<br>A Cama Casal com 1,93 m de comprimento e 1,44 m de largura é a melhor opção para trazer conforto e elegância ao seu quarto. Produzida em MDP, com estrado de madeira reflorestada e pés de PVC garante durabilidade e resistência ao móvel. Acabamento resistente com impressão UV e verniz de alta duração. Ideal para colchões de 1380 mm.<br>Características:<br>Marca: Carioca Móveis<br>Modelo: Paula<br>Materiais: MDP e Madeira Reflorestada<br>Acabamento: Impressão UV e Verniz<br>Pés de PVC<br>Dimensões:<br>Altura: 36,6 cm<br>Largura: 144 cm<br>Profundidade: 193 cm<br>Peso: 29,55 kg	https://moveismorante.com.br/produto/cama-casal-carioca-paula-sem-colchao	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785085062032-1785085062032.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785085065830-1785085065829.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785085069467-1785085069467.jpg	in stock	Cama Casal Paula em MDP Carioca Móveis<br>A Cama Casal com 1,93 m de comprimento e 1,44 m de largura é a melhor opção para trazer conforto e elegância ao seu quarto. Produzida em MDP, com estrado de madeira reflorestada e pés de PVC garante durabilidade e resistência ao móvel. Acabamento resistente com impressão UV e verniz de alta duração. Ideal para colchões de 1380 mm.<br>Características:<br>Marca: Carioca Móveis<br>Modelo: Paula<br>Materiais: MDP e Madeira Reflorestada<br>Acabamento: Impressão UV e Verniz<br>Pés de PVC<br>Dimensões:<br>Altura: 36,6 cm<br>Largura: 144 cm<br>Profundidade: 193 cm<br>Peso: 29,55 kg	399.00 BRL	299.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
tampo-para-balcao-em-mdp-15mm-120m-freijo	Tampo para Balcão em MDP 15mm 1,20m	Tampo em MDP 15mm 1,20m<br>120x51,6	https://moveismorante.com.br/produto/tampo-para-balcao-em-mdp-15mm-120m?var=940d8765-db72-4b75-b107-38bd2d7cb4ee	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403021320-1786403021320.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403023721-1786403023721.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403027232-1786403027232.jpg	in stock	Tampo em MDP 15mm 1,20m<br>120x51,6	120.00 BRL		Móveis Morante	new	Freijó	unisex				no	999	Furniture
tampo-para-balcao-em-mdp-15mm-120m-preto	Tampo para Balcão em MDP 15mm 1,20m	Tampo em MDP 15mm 1,20m<br>120x51,6	https://moveismorante.com.br/produto/tampo-para-balcao-em-mdp-15mm-120m?var=d085d2a4-c224-49f5-9000-f843ebb34491	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403031025-1786403031024.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403036382-1786403036382.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403041032-1786403041032.jpg	in stock	Tampo em MDP 15mm 1,20m<br>120x51,6	120.00 BRL		Móveis Morante	new	Preto	unisex				no	999	Furniture
tampo-para-balcao-em-mdp-15mm-120m-branco	Tampo para Balcão em MDP 15mm 1,20m	Tampo em MDP 15mm 1,20m<br>120x51,6	https://moveismorante.com.br/produto/tampo-para-balcao-em-mdp-15mm-120m?var=57cc6f29-2b44-41fa-82b1-eabc5224d997	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403044144-1786403044144.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403051504-1786403051504.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786403047772-1786403047772.jpg	in stock	Tampo em MDP 15mm 1,20m<br>120x51,6	120.00 BRL		Móveis Morante	new	Branco	unisex				no	999	Furniture
colchao-dream-d20-para-solteiro-88-gazin-preto-solteiro88x188	Colchão Dream D20 para Solteiro 88 Gazin	Colchão Gazin Dream Solteiro D20 100% Poliéster 188x88x12 cm<br>O Colchão Gazin Dream Solteiro foi desenvolvido para proporcionar conforto e praticidade no dia a dia. Com espuma de densidade D20, oferece um suporte adequado para quem busca noites de sono mais agradáveis. Seu revestimento em 100% poliéster proporciona um toque macio, além de contribuir para a durabilidade e facilidade na limpeza.<br>Com medidas de 188 x 88 x 12 cm, é ideal para camas de solteiro, sendo uma excelente opção para quartos infantis, juvenis e de hóspedes. Produzido com a qualidade Gazin, combina conforto, resistência e ótimo custo-benefício para o uso diário. A densidade D20 é recomendada para pessoas de até 60 kg.<br>Características:<br>- Marca: Gazin<br>- Modelo: Dream<br>- Tamanho: Solteiro<br>- Densidade da espuma: D20<br>- Peso recomendado: até 60 kg<br>- Revestimento: 100% Poliéster<br>- Confortável e resistente<br>- Ideal para uso diário<br>Dimensões:<br>- Altura: 12 cm<br>- Largura: 88 cm<br>- Comprimento: 188 cm	https://moveismorante.com.br/produto/colchao-dream-d20-para-solteiro-88-gazin?var=8111ec1e-0f28-42ac-80af-3537f25dfae7	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784943101912-1784943101912.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784943089580-1784943089580.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784943095701-1784943095701.jpg	in stock	Colchão Gazin Dream Solteiro D20 100% Poliéster 188x88x12 cm<br>O Colchão Gazin Dream Solteiro foi desenvolvido para proporcionar conforto e praticidade no dia a dia. Com espuma de densidade D20, oferece um suporte adequado para quem busca noites de sono mais agradáveis. Seu revestimento em 100% poliéster proporciona um toque macio, além de contribuir para a durabilidade e facilidade na limpeza.<br>Com medidas de 188 x 88 x 12 cm, é ideal para camas de solteiro, sendo uma excelente opção para quartos infantis, juvenis e de hóspedes. Produzido com a qualidade Gazin, combina conforto, resistência e ótimo custo-benefício para o uso diário. A densidade D20 é recomendada para pessoas de até 60 kg.<br>Características:<br>- Marca: Gazin<br>- Modelo: Dream<br>- Tamanho: Solteiro<br>- Densidade da espuma: D20<br>- Peso recomendado: até 60 kg<br>- Revestimento: 100% Poliéster<br>- Confortável e resistente<br>- Ideal para uso diário<br>Dimensões:<br>- Altura: 12 cm<br>- Largura: 88 cm<br>- Comprimento: 188 cm	299.00 BRL		Móveis Morante	new	Preto	unisex		Solteiro 88x188		no	999	Furniture
colchao-dream-d20-para-solteiro-88-gazin-azul-solteiro88x188	Colchão Dream D20 para Solteiro 88 Gazin	Colchão Gazin Dream Solteiro D20 100% Poliéster 188x88x12 cm<br>O Colchão Gazin Dream Solteiro foi desenvolvido para proporcionar conforto e praticidade no dia a dia. Com espuma de densidade D20, oferece um suporte adequado para quem busca noites de sono mais agradáveis. Seu revestimento em 100% poliéster proporciona um toque macio, além de contribuir para a durabilidade e facilidade na limpeza.<br>Com medidas de 188 x 88 x 12 cm, é ideal para camas de solteiro, sendo uma excelente opção para quartos infantis, juvenis e de hóspedes. Produzido com a qualidade Gazin, combina conforto, resistência e ótimo custo-benefício para o uso diário. A densidade D20 é recomendada para pessoas de até 60 kg.<br>Características:<br>- Marca: Gazin<br>- Modelo: Dream<br>- Tamanho: Solteiro<br>- Densidade da espuma: D20<br>- Peso recomendado: até 60 kg<br>- Revestimento: 100% Poliéster<br>- Confortável e resistente<br>- Ideal para uso diário<br>Dimensões:<br>- Altura: 12 cm<br>- Largura: 88 cm<br>- Comprimento: 188 cm	https://moveismorante.com.br/produto/colchao-dream-d20-para-solteiro-88-gazin?var=6d7a55a7-2d87-4408-be04-d698b16c6319	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784993856419-1784993856418.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784993867035-1784993867035.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784993863016-1784993863016.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784993860015-1784993860015.jpg	in stock	Colchão Gazin Dream Solteiro D20 100% Poliéster 188x88x12 cm<br>O Colchão Gazin Dream Solteiro foi desenvolvido para proporcionar conforto e praticidade no dia a dia. Com espuma de densidade D20, oferece um suporte adequado para quem busca noites de sono mais agradáveis. Seu revestimento em 100% poliéster proporciona um toque macio, além de contribuir para a durabilidade e facilidade na limpeza.<br>Com medidas de 188 x 88 x 12 cm, é ideal para camas de solteiro, sendo uma excelente opção para quartos infantis, juvenis e de hóspedes. Produzido com a qualidade Gazin, combina conforto, resistência e ótimo custo-benefício para o uso diário. A densidade D20 é recomendada para pessoas de até 60 kg.<br>Características:<br>- Marca: Gazin<br>- Modelo: Dream<br>- Tamanho: Solteiro<br>- Densidade da espuma: D20<br>- Peso recomendado: até 60 kg<br>- Revestimento: 100% Poliéster<br>- Confortável e resistente<br>- Ideal para uso diário<br>Dimensões:<br>- Altura: 12 cm<br>- Largura: 88 cm<br>- Comprimento: 188 cm	299.00 BRL		Móveis Morante	new	Azul	unisex		Solteiro 88x188		no	999	Furniture
colchao-dream-d20-para-solteiro-88-gazin-preto-solteiro78x188	Colchão Dream D20 para Solteiro 88 Gazin	Colchão Gazin Dream Solteiro D20 100% Poliéster 188x78x12 cm<br>O Colchão Gazin Dream Solteiro foi desenvolvido para proporcionar conforto e praticidade no dia a dia. Com espuma de densidade D20, oferece um suporte adequado para quem busca noites de sono mais agradáveis. Seu revestimento em 100% poliéster proporciona um toque macio, além de contribuir para a durabilidade e facilidade na limpeza.<br>Com medidas de 188 x 78 x 12 cm, é ideal para camas de solteiro, sendo uma excelente opção para quartos infantis, juvenis e de hóspedes. Produzido com a qualidade Gazin, combina conforto, resistência e ótimo custo-benefício para o uso diário. A densidade D20 é recomendada para pessoas de até 60 kg.<br>Características:<br>- Marca: Gazin<br>- Modelo: Dream<br>- Tamanho: Solteiro<br>- Densidade da espuma: D20<br>- Peso recomendado: até 60 kg<br>- Revestimento: 100% Poliéster<br>- Confortável e resistente<br>- Ideal para uso diário<br>Dimensões:<br>- Altura: 12 cm<br>- Largura: 78 cm<br>- Comprimento: 188 cm	https://moveismorante.com.br/produto/colchao-dream-d20-para-solteiro-88-gazin?var=d8730061-35b6-4165-b31e-b9fe8ce0bf20	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784943101912-1784943101912.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784943089580-1784943089580.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1784943095701-1784943095701.jpg	in stock	Colchão Gazin Dream Solteiro D20 100% Poliéster 188x78x12 cm<br>O Colchão Gazin Dream Solteiro foi desenvolvido para proporcionar conforto e praticidade no dia a dia. Com espuma de densidade D20, oferece um suporte adequado para quem busca noites de sono mais agradáveis. Seu revestimento em 100% poliéster proporciona um toque macio, além de contribuir para a durabilidade e facilidade na limpeza.<br>Com medidas de 188 x 78 x 12 cm, é ideal para camas de solteiro, sendo uma excelente opção para quartos infantis, juvenis e de hóspedes. Produzido com a qualidade Gazin, combina conforto, resistência e ótimo custo-benefício para o uso diário. A densidade D20 é recomendada para pessoas de até 60 kg.<br>Características:<br>- Marca: Gazin<br>- Modelo: Dream<br>- Tamanho: Solteiro<br>- Densidade da espuma: D20<br>- Peso recomendado: até 60 kg<br>- Revestimento: 100% Poliéster<br>- Confortável e resistente<br>- Ideal para uso diário<br>Dimensões:<br>- Altura: 12 cm<br>- Largura: 78 cm<br>- Comprimento: 188 cm	249.00 BRL		Móveis Morante	new	Preto	unisex		Solteiro 78x188		no	999	Furniture
385dda82-03fe-4078-a9f9-a3394727fbc4	Cabeceira 140 Casal ADF Paris Veludo	Cabeceira estofada ADF Paris Casal, 140, tecido suede marrom escuro, acompanha pá de chapas para fixação na base	https://moveismorante.com.br/produto/cabeceira-140-casal-adf-paris-veludo	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786324432271-1786324432271.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786324436557-1786324436557.jpg	in stock	Cabeceira estofada ADF Paris Casal, 140, tecido suede marrom escuro, acompanha pá de chapas para fixação na base	349.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
0d5ec9bf-db88-4e26-8198-7d4f2e13ef3a	Guarda Roupa Bragança 100% MDF com Espelho	O Guarda Roupa Bragança é uma união de qualidade, tamanho e beleza. Este Guarda Roupa é perfeito para seu espaço, possui excelente espaço interno com 6 gavetas com corrediças telescópicas que permite maior aproveitamento interno. Possui amplo espaço interno com muitas prateleiras, cabideiro em alumínio, roldana com regulagem e tecnologia antiempeno É o guarda ideal para você! Confira e aproveite!<br>Faz parte deste ambiente:<br>1 Guarda Roupa Casal 6 Gavetas com Espelho - Bragança - Móveis Europa<br>Obs: Objetos de decoração não inclusos.<br>Particularidades do guarda-roupa:<br>Características:<br>- 100% MDF;<br>- Gavetas com corrediças telescópicas;<br>- Seis gavetas com corrediças telescópicas;<br>- Portas espelhadas com moldura em alumínio;<br>- Cabideiros em alumínio;<br>- Roldanas com sistema de regulagem;<br>- Antiempeno;<br>- Trilho superior e inferior em alumínio;<br>- Espelhos com película de segurança ;<br>Dimensões:<br>Altura: 2,35 metros<br>Largura: 2,26 metros<br>Profundidade: 56 centímetros	https://moveismorante.com.br/produto/guarda-roupa-braganca-100-mdf-com-espelho	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082844713-1785082844713.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082848741-1785082848741.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082852151-1785082852151.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082855802-1785082855801.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082861259-1785082861259.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082866230-1785082866230.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082871147-1785082871147.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785082875193-1785082875193.jpg	in stock	O Guarda Roupa Bragança é uma união de qualidade, tamanho e beleza. Este Guarda Roupa é perfeito para seu espaço, possui excelente espaço interno com 6 gavetas com corrediças telescópicas que permite maior aproveitamento interno. Possui amplo espaço interno com muitas prateleiras, cabideiro em alumínio, roldana com regulagem e tecnologia antiempeno É o guarda ideal para você! Confira e aproveite!<br>Faz parte deste ambiente:<br>1 Guarda Roupa Casal 6 Gavetas com Espelho - Bragança - Móveis Europa<br>Obs: Objetos de decoração não inclusos.<br>Particularidades do guarda-roupa:<br>Características:<br>- 100% MDF;<br>- Gavetas com corrediças telescópicas;<br>- Seis gavetas com corrediças telescópicas;<br>- Portas espelhadas com moldura em alumínio;<br>- Cabideiros em alumínio;<br>- Roldanas com sistema de regulagem;<br>- Antiempeno;<br>- Trilho superior e inferior em alumínio;<br>- Espelhos com película de segurança ;<br>Dimensões:<br>Altura: 2,35 metros<br>Largura: 2,26 metros<br>Profundidade: 56 centímetros	2999.00 BRL	2699.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
a924ecca-5ed7-4304-8b63-5e3d51b9027a	Pia de Marmorite 1,60m	Pia de marmore sintetico, <br>não acompanha válvula nem balcão.	https://moveismorante.com.br/produto/pia-de-marmorite-160m	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786404064582-1786404064582.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786404068391-1786404068391.jpg	in stock	Pia de marmore sintetico, <br>não acompanha válvula nem balcão.	349.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
300799aa-1110-4b00-bffe-1aa94a87764e	Mesa Para Escritório Escrivaninha Hall A02 Ipê Preto	Mesa Para Escritório Escrivaninha Home Office Hall A02 Ipê Preto - Lyam Decor<br>O home office ou mesa de estudos ficará muito mais otimizada, organizada. Amplo espaço para organizar as atividades e tornar tudo mais prático. Hoje essa componente de escritório ou home office é indispensável para quem realmente deseja fomentar a disciplina. Leva o design mais tradicional sobre mesas e escrivaninhas para escritório, mas sem abrir mão da qualidade.<br>Dimensões do produto (L x A x P)<br>110 x 75,5 x 48 cm<br>Peso do produto montado: 26,5 kg<br>Características:<br>Estrutura em MDP de 15mm.<br>Acabamento: FF, porta e gaveta em BP aplicação que garante maior resistência a riscos, qualidade e durabilidade ao produto.<br>Possui um nicho, uma porta e uma gaveta com trilho telescópico e fechadura frontal.<br>Capacidade de carga; 10 kg distribuídos.<br>Recomendações de limpeza e manutenção: Limpeza com pano umedecido.	https://moveismorante.com.br/produto/mesa-para-escritorio-escrivaninha-hall-a02-ipe-preto	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327681141-1786327681141.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327684498-1786327684498.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327689526-1786327689526.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327692940-1786327692940.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327697767-1786327697767.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786327703823-1786327703823.jpg	in stock	Mesa Para Escritório Escrivaninha Home Office Hall A02 Ipê Preto - Lyam Decor<br>O home office ou mesa de estudos ficará muito mais otimizada, organizada. Amplo espaço para organizar as atividades e tornar tudo mais prático. Hoje essa componente de escritório ou home office é indispensável para quem realmente deseja fomentar a disciplina. Leva o design mais tradicional sobre mesas e escrivaninhas para escritório, mas sem abrir mão da qualidade.<br>Dimensões do produto (L x A x P)<br>110 x 75,5 x 48 cm<br>Peso do produto montado: 26,5 kg<br>Características:<br>Estrutura em MDP de 15mm.<br>Acabamento: FF, porta e gaveta em BP aplicação que garante maior resistência a riscos, qualidade e durabilidade ao produto.<br>Possui um nicho, uma porta e uma gaveta com trilho telescópico e fechadura frontal.<br>Capacidade de carga; 10 kg distribuídos.<br>Recomendações de limpeza e manutenção: Limpeza com pano umedecido.	549.00 BRL	449.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
armario-aereo-80cm-1-porta-basculante-pistao-angelin	Armário Aéreo 80cm 1 Porta Basculante Pistão	Armário Aéreo 80cm 1 Porta Basculante Pistão, 100% MDF, acompanha ferragens para instalação na parede.<br>largura: 80cm<br>Profundidade: 32cm<br>Altura: 38	https://moveismorante.com.br/produto/armario-aereo-80cm-1-porta-basculante-pistao?var=4c13141e-2c4c-4463-a2b4-d05009aa65fa	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786333031692-1786333031692.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786333044872-1786333044872.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786333042434-1786333042434.jpg	in stock	Armário Aéreo 80cm 1 Porta Basculante Pistão, 100% MDF, acompanha ferragens para instalação na parede.<br>largura: 80cm<br>Profundidade: 32cm<br>Altura: 38	199.00 BRL		Móveis Morante	new	Angelin	unisex				no	999	Furniture
armario-aereo-80cm-1-porta-basculante-pistao-canary	Armário Aéreo 80cm 1 Porta Basculante Pistão	Armário Aéreo 80cm 1 Porta Basculante Pistão, 100% MDF, acompanha ferragens para instalação na parede.<br>largura: 80cm<br>Profundidade: 32cm<br>Altura: 38	https://moveismorante.com.br/produto/armario-aereo-80cm-1-porta-basculante-pistao?var=cd57da87-7a1a-4b2a-8f64-d8c48b80e342	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786333034213-1786333034213.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786333037155-1786333037155.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786333039951-1786333039950.jpg	in stock	Armário Aéreo 80cm 1 Porta Basculante Pistão, 100% MDF, acompanha ferragens para instalação na parede.<br>largura: 80cm<br>Profundidade: 32cm<br>Altura: 38	199.00 BRL		Móveis Morante	new	Canary	unisex				no	999	Furniture
a27caaad-93fe-45a9-b750-7c7cfc8b5ad8	Cabeceira 140 ADF Casal Milena Suede	Cabeceira Estofada ADF Milena Casal, 140, tecido suede marrom escuro, acompanha pá chapas de fixação na base	https://moveismorante.com.br/produto/cabeceira-140-adf-casal-milena-suede	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786323292529-1786323292528.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1786323295632-1786323295632.jpg	in stock	Cabeceira Estofada ADF Milena Casal, 140, tecido suede marrom escuro, acompanha pá chapas de fixação na base	299.00 BRL		Móveis Morante	new		unisex				no	10	Furniture
b8afe24e-9f26-4ab5-ac57-9dfb1fc58641	Guarda Roupa Casal Ripado com Espelho Moema Demóbile	O Guarda Roupa Casal Flex Ripado com Espelho 3 Portas de Correr Moema Demobile equipado com quatro amplos cabideiros metálicos, que além de acomodar calças, camisas, blusas e casacos de inverno, ajuda manter tudo visível e organizado. E para mais praticidade, um compartimento dedicado especialmente aos sapatos mais usados no dia a dia! Para ficar ainda melhor, o Guarda-Roupa Moema tem gavetas internas para as roupas intimas ou o que você desejar manter armazenado com mais discrição. Legal, né? E não acabou! Prateleiras para deixar sempre à mão seus acessórios, roupas que podem ficar dobradas, toalhas de banho ou o que você quiser armazenar. E as roupas de cama? Tem lugar para elas e para os travesseiros no amplo maleiro. Para completar a funcionalidade e dar um toque de modernidade ao ambiente, o Guarda-Roupa Moema tem portas de correr que ajudam na livre circulação e também, amplo espelho na porta central que proporciona a sensação de ambiente mais amplo. Seu sonho sendo realizado com o Guarda-Roupa Moema.<br>Características:<br>2 Gavetas<br>3 Portas com dobradiças metálicas<br>Acabamento em impressão UV<br>Cabideiros<br>Corrediças metálicas<br>Detalhes ripados na porta<br>Estrutura em MDP com chapas de 12mm<br>Verniz fosco com acabamento touch<br>Dimensões:<br>Altura: 218 cm<br>Largura: 210 cm<br>Profundidade: 52 cm<br>Peso: 135,20 kg	https://moveismorante.com.br/produto/guarda-roupa-casal-ripado-com-espelho-moema-demobile	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084236761-1785084236761.jpg	https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084240278-1785084240278.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084243804-1785084243804.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084247815-1785084247815.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084250623-1785084250623.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084259985-1785084259985.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084263328-1785084263328.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084267246-1785084267245.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084273016-1785084273016.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084278287-1785084278287.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084282219-1785084282219.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084286992-1785084286991.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084296401-1785084296400.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084301653-1785084301653.jpg,https://pub-389127050a434f568c29dc66bdce2567.r2.dev/1785084307957-1785084307957.jpg	in stock	O Guarda Roupa Casal Flex Ripado com Espelho 3 Portas de Correr Moema Demobile equipado com quatro amplos cabideiros metálicos, que além de acomodar calças, camisas, blusas e casacos de inverno, ajuda manter tudo visível e organizado. E para mais praticidade, um compartimento dedicado especialmente aos sapatos mais usados no dia a dia! Para ficar ainda melhor, o Guarda-Roupa Moema tem gavetas internas para as roupas intimas ou o que você desejar manter armazenado com mais discrição. Legal, né? E não acabou! Prateleiras para deixar sempre à mão seus acessórios, roupas que podem ficar dobradas, toalhas de banho ou o que você quiser armazenar. E as roupas de cama? Tem lugar para elas e para os travesseiros no amplo maleiro. Para completar a funcionalidade e dar um toque de modernidade ao ambiente, o Guarda-Roupa Moema tem portas de correr que ajudam na livre circulação e também, amplo espelho na porta central que proporciona a sensação de ambiente mais amplo. Seu sonho sendo realizado com o Guarda-Roupa Moema.<br>Características:<br>2 Gavetas<br>3 Portas com dobradiças metálicas<br>Acabamento em impressão UV<br>Cabideiros<br>Corrediças metálicas<br>Detalhes ripados na porta<br>Estrutura em MDP com chapas de 12mm<br>Verniz fosco com acabamento touch<br>Dimensões:<br>Altura: 218 cm<br>Largura: 210 cm<br>Profundidade: 52 cm<br>Peso: 135,20 kg	1649.00 BRL	1299.00 BRL	Móveis Morante	new		unisex				no	10	Furniture
